dem_share
0.0
""
""
""
""
92.78846153846155
""
91.66666666666666
97.22222222222221
50.0
91.17647058823529
97.60765550239235
91.22807017543859
""
""
87.03703703703704
""
92.47104247104248
75.0
73.35766423357664
98.75389408099689
98.40255591054313
90.10238907849829
85.49618320610686
100.0
93.13725490196079
100.0
79.68253968253968
88.21052631578948
90.20618556701031
100.0
96.24134520276954
96.58792650918635
83.03571428571429
90.95744680851064
95.1165371809101
81.42548596112312
95.87513935340021
79.27107061503416
97.70491803278688
80.1948051948052
94.07321324811157
87.04512372634643
93.80530973451327
91.06583072100314
80.54794520547945
92.10420841683367
93.7780628608082
95.84150647312671
68.18181818181817
95.58457711442786
77.57009345794393
95.92490842490842
96.57680787334189
95.72763684913218
96.56839052682456
96.05470804839558
92.11563731931669
88.68450390189521
93.69951534733441
93.23544834819087
96.13572101790764
91.15128449096099
87.41058655221745
92.3076923076923
94.42904656319291
97.4476439790576
96.72413793103448
82.93539325842697
94.76661951909476
95.38919186911255
96.57380723663145
86.13748575769084
94.64513387165321
82.1173104434907
83.14176245210729
97.86751361161524
94.90353112486348
92.47359154929578
96.88850475367329
92.67928286852589
91.46706586826348
83.73576309794989
95.89189189189189
89.17364016736403
95.65217391304348
87.6601195559351
88.63636363636364
89.93865030674847
96.66368781650283
93.18181818181817
93.61010830324909
91.97080291970804
95.44815959539197
93.65374402549124
86.96726374305128
83.67071524966262
90.62247372675829
93.70529327610872
91.13090627420604
97.01737135365454
94.36310395314787
88.29407566024268
94.14500683994528
94.64428457234213
95.29130087789306
76.80157946692991
94.53215248363497
95.84415584415584
97.07207207207207
92.30190571715146
97.77165748622934
96.20481927710843
94.52991452991452
96.10059338796269
95.89603283173734
90.21339220014717
82.86627335299902
94.87861656135684
96.4417876458867
71.96309584828293
69.37650706166035
89.82683982683982
94.40509915014165
78.14634146341464
96.58848614072495
95.37942664418212
94.63428410053658
94.35604923446412
92.44694132334583
85.42607648298706
95.07042253521126
92.36744343127322
94.2992282798108
92.30506155950752
92.11772665764548
81.74212598425197
73.25217391304348
72.4308300395257
95.5477445811365
96.1210240496509
93.92005374538127
90.47619047619048
94.17364813404417
91.71159029649596
85.00662251655629
91.82561307901908
86.75847457627118
93.93485585922875
92.9991356957649
90.86251067463706
95.24894240156199
92.90942360475755
97.87234042553192
89.11174785100286
""
91.49955103262496
79.3416572077185
86.30853994490359
77.9547359597653
92.48501613646842
94.49624060150376
80.85234093637455
100.0
85.18855065879146
91.97332674734501
75.18632178868917
84.70661672908864
95.42752629172382
82.43740795287187
90.76433121019109
72.48995983935743
93.74376039933445
86.29137346885588
92.81259281259281
85.30373831775701
94.00386847195358
85.91367278366504
90.63205417607223
95.89252625077208
85.533316442868
""
100.0
75.9517766497462
86.28472222222221
91.91049913941481
90.21320318520422
84.56957227937195
95.36340852130326
""
